seasonal,state_fips,month_date,emp_priv,emp_rest,emp_H25,emp_L25,emp_M25,emp_H33,emp_L33,emp_M33,emp_2019_priv,period,rr_H25,rr_L25,rr_M25,rr_H33,rr_L33,rr_M33
U,17,2019-03-01,5217,516.1,1186.1,1179.4,2851.5,1948.9,1852.2,1415.9,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-04-01,5273.8,527.4,1189,1199.6999999999998,2885.1,1967.5,1885.8,1420.5,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-05-01,5322.3,537.8,1185.2,1222.5,2914.6,1972.7,1922.3999999999999,1427.2,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-06-01,5367,542.9,1194.9,1242.3,2929.8,1980.2,1952.2,1434.6,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-07-01,5357.9,541,1197.7,1238.9,2921.3,1977.5,1943.1000000000001,1437.3,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-08-01,5361.7,542.5,1196.2,1234.7,2930.8,1977,1943.5,1441.2,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-09-01,5321,532.5,1182.3,1207.2,2931.5,1971.7,1912.1,1437.2,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-10-01,5338.7,531.1,1189.4,1209,2940.3,1982.2,1914.5,1442,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-11-01,5350.4,528.8,1191.4,1219.5,2939.5,1975.7,1923.8,1450.9,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2019-12-01,5341.6,527.6,1189.9,1223.4,2928.3,1964.9,1919,1457.6999999999998,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-01-01,5210.1,514.6,1181.8,1179.9,2848.4,1927.7,1847.3,1435.1,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-02-01,5211.6,514.9,1186.7,1171.6,2853.3,1936.9,1841,1433.7,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-03-01,5182.6,499.1,1181.4,1154.9,2846.3,1936.7,1816.1000000000001,1429.8,5301.691666666667,0,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-04-01,4516.7,285.2,1125,807.8,2583.9,1831.2,1372.6,1312.9,5301.691666666667,1,1.15058704732659,1.82859611540574,1.34071930237656,1.23187938932949,1.68900702412719,1.34071930237656
U,17,2020-05-01,4588.7,308.7,1126.8999999999999,841.5,2620.3,1847.3,1419.8,1321.6,5301.691666666667,1,1.15058704732659,1.82859611540574,1.34071930237656,1.23187938932949,1.68900702412719,1.34071930237656
U,17,2020-06-01,4752.6,345.3,1140.3,932.4000000000001,2679.9,1867.1,1538.7,1346.8,5301.691666666667,1,1.15058704732659,1.82859611540574,1.34071930237656,1.23187938932949,1.68900702412719,1.34071930237656
U,17,2020-07-01,4856.2,390.5,1140.6,1011.6999999999999,2703.9,1864.2,1625.8999999999999,1366.1,5301.691666666667,1,1.15058704732659,1.82859611540574,1.34071930237656,1.23187938932949,1.68900702412719,1.34071930237656
U,17,2020-08-01,4902.1,401.9,1140.4,1031.7,2730,1868,1657.7,1376.4,5301.691666666667,2,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-09-01,4894.9,398,1133.8999999999999,1021.4,2739.6,1869.4,1648.6,1376.9,5301.691666666667,2,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-10-01,4932.8,399.4,1135.7,1032.3,2764.8,1880.6000000000001,1671.7,1380.5,5301.691666666667,2,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-11-01,4914.2,368,1131.9,1006.1999999999999,2776.1,1869.4,1656.7,1388.1,5301.691666666667,2,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2020-12-01,4892.5,346.5,1135.6,983.5,2773.4,1860.7,1634.3,1397.5,5301.691666666667,2,0.469999998,0.469999998,0.469999998,0.469999998,0.4699999979999999,0.469999998
U,17,2021-01-01,4785,339.3,1127.7,948.8000000000001,2708.5,1823.4,1581.1000000000001,1380.5,5301.691666666667,3,0.810293522663297,1.14929805670287,0.9053596501882821,0.850939693664747,1.07950351106359,0.9053596501882821
U,17,2021-02-01,4815.3,364.3,1133.5,972.3000000000001,2709.5,1832.4,1603.4,1379.5,5301.691666666667,3,0.810293522663297,1.14929805670287,0.9053596501882821,0.850939693664747,1.07950351106359,0.9053596501882821
U,17,2021-03-01,4867.1,384.8,1135,998,2734.1,1855.3,1632.1,1379.7,5301.691666666667,3,0.810293522663297,1.14929805670287,0.9053596501882821,0.850939693664747,1.07950351106359,0.9053596501882821
U,18,2019-01-01,2688.7,264.3,647.3,619.7,1421.7,1005.6999999999999,926.2,756.8,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-02-01,2697.2,266.1,649.7,618.8000000000001,1428.7,1013.2,925.4000000000001,758.6,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-03-01,2706.2,269.6,649.3,624,1432.9,1014.8,933.2,758.1999999999999,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-04-01,2723.3,271.4,646.9,627.9,1448.5,1019.3,942.5,761.5,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-05-01,2745.8,275.5,646.6,639.4,1459.8,1022.2,958.8000000000001,764.8,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-06-01,2760,275.9,650.6,641.4,1468,1026.4,964.5999999999999,769,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-07-01,2743.1,274.3,642.2,637.9,1463,1015.5,959.5,768.1,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-08-01,2749.9,275,647,635.6999999999999,1467.2,1021.9,957.3,770.7,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-09-01,2736.1,270.8,642.5,628.3000000000001,1465.3,1020.7,946.9,768.5,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-10-01,2746.5,269.1,642.6,630.4,1473.5,1023.7,950.9000000000001,771.9,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-11-01,2758.6,268.3,645.1,633.4,1480.1,1023.8,956.6,778.2,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2019-12-01,2756.3,268.4,645.8,634.5,1476,1021.3,952.6999999999999,782.3000000000001,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-01-01,2689.1,263.5,643.1,612.1999999999999,1433.8,1005.6,916.1,767.4,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-02-01,2695.4,266,645.5,612.8,1437.1,1010.6,916.7,768.1,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-03-01,2681.5,259.7,642.3,606.6,1432.6,1007.5,908.1,765.9,2734.3083333333334,0,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-04-01,2253.2,155.4,534.3,446.29999999999995,1272.6,872.3,675.8,705.1,2734.3083333333334,1,1.21329699115073,1.64212216450691,1.36632871968176,1.21329699115073,1.59871023337703,1.42234926316187
U,18,2020-05-01,2401.1,195.8,573.1,506,1322,920.4,752.8000000000001,727.9,2734.3083333333334,1,1.21329699115073,1.64212216450691,1.36632871968176,1.21329699115073,1.59871023337703,1.42234926316187
U,18,2020-06-01,2535.1,220.5,609.6,557.5,1368,962.8000000000001,826.6,745.7,2734.3083333333334,1,1.21329699115073,1.64212216450691,1.36632871968176,1.21329699115073,1.59871023337703,1.42234926316187
U,18,2020-07-01,2571.1,232.5,612.9,576.3000000000001,1381.9,967,852.9,751.2,2734.3083333333334,1,1.21329699115073,1.64212216450691,1.36632871968176,1.21329699115073,1.59871023337703,1.42234926316187
U,18,2020-08-01,2594.6,237.2,615.3000000000001,581.8,1397.5,974.3000000000001,864.5,755.8,2734.3083333333334,2,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-09-01,2590.5,236,613.7,578.5,1398.3,974.5,860.5,755.5,2734.3083333333334,2,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-10-01,2622.5,238.4,617.8,585.5,1419.2,982.1999999999999,876.4,763.9000000000001,2734.3083333333334,2,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-11-01,2624.2,233.4,620.8,581.9,1421.5,985.6,871.5,767.1,2734.3083333333334,2,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2020-12-01,2633.4,232.6,625.4,585.3,1422.7,988.5,873.3,771.6,2734.3083333333334,2,0.47000002400000007,0.47000002399999996,0.47000002400000007,0.42146519520355,0.47000002400000007,0.470000024
U,18,2021-01-01,2575.1,226.7,626.6,566.5,1382,977.4,840.5999999999999,757.1,2734.3083333333334,3,0.832799734156902,1.05606109425346,0.910902449537901,0.841648507575363,1.03435512868851,0.946174643580933
U,18,2021-02-01,2581.2,229,632.1,569.5,1379.6,982.1,840.7,758.4,2734.3083333333334,3,0.832799734156902,1.05606109425346,0.910902449537901,0.841648507575363,1.03435512868851,0.946174643580933
U,18,2021-03-01,2595.6,233.5,631.2,576.6,1387.8,987.6,846.6,761.4,2734.3083333333334,3,0.832799734156902,1.05606109425346,0.910902449537901,0.841648507575363,1.03435512868851,0.946174643580933
U,19,2019-01-01,1298.8,118.3,299,312.3,687.5,492.5,432.6,373.7,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-02-01,1298.6,118,299,309.3,690.3,496.40000000000003,429.6,372.6,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-03-01,1302.8,119.4,299.20000000000005,311.1,692.5,497.90000000000003,431.2,373.7,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-04-01,1325.6,122.5,300.2,317.8,707.6,510.20000000000005,441.3,374.09999999999997,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-05-01,1336.7,125,300,323.40000000000003,713.3,512.6999999999999,448.3,375.7,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-06-01,1341.7,126.1,302.1,327.09999999999997,712.5,510.1,453.79999999999995,377.8,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-07-01,1339.3,126.3,302.1,327,710.2,507.5,454,377.8,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-08-01,1337.6,127.7,301,326.1,710.5,506.5,452.8,378.3,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-09-01,1330.6,124.2,297.40000000000003,319.2,714,509.6,444.6,376.4,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-10-01,1338.3,122.8,298.5,319.1,720.6999999999999,515.8,444.5,378,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-11-01,1339,122.4,298.7,321,719.3,512.9,445.7,380.4,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2019-12-01,1331.3,121.7,299,320,712.3,505.7,442.40000000000003,383.2,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-01-01,1298.4,118.1,297,310.09999999999997,691.3,492.09999999999997,430.09999999999997,376.2,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-02-01,1300.5,119.2,296.7,309.8,694,496.4,429.1,375,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-03-01,1298.8,117.5,296.1,307,695.7,498.1,425.8,374.9,1326.6916666666666,0,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-04-01,1162.2,68.4,286.5,227.8,647.9,480.5,333.3,348.4,1326.6916666666666,1,1.38887078903188,1.73733953350691,1.43593669737656,1.36719569966262,1.6536165234707,1.51756663216187
U,19,2020-05-01,1194.3,81.3,284.4,251.7,658.2,480.8,361.6,351.90000000000003,1326.6916666666666,1,1.38887078903188,1.73733953350691,1.43593669737656,1.36719569966262,1.6536165234707,1.51756663216187
U,19,2020-06-01,1236.3,97.7,285.7,282,668.6,481.1,396.2,359,1326.6916666666666,1,1.38887078903188,1.73733953350691,1.43593669737656,1.36719569966262,1.6536165234707,1.51756663216187
U,19,2020-07-01,1253.2,104.1,286.3,292,674.9,481.6,408.6,363,1326.6916666666666,1,1.38887078903188,1.73733953350691,1.43593669737656,1.36719569966262,1.6536165234707,1.51756663216187
U,19,2020-08-01,1251.1,104.8,284.7,291.3,675.1,479.59999999999997,407.8,363.7,1326.6916666666666,2,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-09-01,1252.5,104,283.6,289.2,679.7,482.7,405.6,364.2,1326.6916666666666,2,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-10-01,1272.2,103.3,284.1,291.8,696.3,492.1,411.6,368.5,1326.6916666666666,2,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-11-01,1267.3,101.8,284.7,291.5,691.1,488.20000000000005,410.2,368.9,1326.6916666666666,2,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2020-12-01,1263.2,98.8,286.4,290,686.8,483.4,408.2,371.6,1326.6916666666666,2,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393,0.565217393
U,19,2021-01-01,1235.1,96.7,285.3,281.4,668.4,472.2,396.4,366.5,1326.6916666666666,3,0.977044091015942,1.15127846325346,1.00057704518828,0.9662065463313121,1.10941695823535,1.04139201258093
U,19,2021-02-01,1231.7,98.7,285.3,283.1,663.3,469.3,396.8,365.59999999999997,1326.6916666666666,3,0.977044091015942,1.15127846325346,1.00057704518828,0.9662065463313121,1.10941695823535,1.04139201258093
U,19,2021-03-01,1249.9,102.4,287.1,288.3,674.5,480.40000000000003,403.5,366,1326.6916666666666,3,0.977044091015942,1.15127846325346,1.00057704518828,0.9662065463313121,1.10941695823535,1.04139201258093
U,20,2019-01-01,1145.3,109.8,256.3,267,622,422.6,391.6,331.1,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-02-01,1146,110.7,256.9,266.5,622.6,423.4,391.7,330.90000000000003,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-03-01,1148.4,111.5,255.9,267.6,624.9,424.5,393.40000000000003,330.5,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-04-01,1165.7,113.7,257.6,272.5,635.6,431.2,403.20000000000005,331.3,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-05-01,1166.7,114.6,256.5,275,635.2,429.1,405.5,332.1,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-06-01,1171.3,114.3,258.5,275.7,637.1,432.2,406.3,332.8,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-07-01,1169.3,114.2,258.8,275.3,635.2,430.2,404.9,334.2,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-08-01,1172.3,115,259.6,275.2,637.5,430.40000000000003,405.4,336.5,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-09-01,1164.4,113.3,257.7,270.8,635.9,428.9,400.5,335,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-10-01,1171.5,113.5,257.5,273,641,430.8,403.6,337.1,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-11-01,1176.9,113.4,260,274.6,642.3,431.5,405,340.4,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2019-12-01,1175.8,112.9,260.6,274.3,640.9,430.5,403.3,342,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-01-01,1152.5,110.1,258.8,265.8,627.9,424.6,391,336.9,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-02-01,1153.2,111.2,258.3,266.5,628.4,425.1,391.7,336.4,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-03-01,1149,109.2,257.3,264.9,626.8,425.2,389.9,333.9,1164.4666666666667,0,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-04-01,1021,68.2,237.2,197.8,586,398.8,307.40000000000003,314.8,1164.4666666666667,1,1.28926248831863,1.92806876013016,1.42321930437656,1.33391476033794,1.77150702612719,1.44882869568176
U,20,2020-05-01,1059.5,85.2,237.8,223,598.7,401.8,336.90000000000003,320.8,1164.4666666666667,1,1.28926248831863,1.92806876013016,1.42321930437656,1.33391476033794,1.77150702612719,1.44882869568176
U,20,2020-06-01,1089.7,94.7,236.9,243.70000000000002,609.1,402.9,361.5,325.3,1164.4666666666667,1,1.28926248831863,1.92806876013016,1.42321930437656,1.33391476033794,1.77150702612719,1.44882869568176
U,20,2020-07-01,1102.1,97.3,240.1,248.70000000000002,613.3,405.09999999999997,368.5,328.5,1164.4666666666667,1,1.28926248831863,1.92806876013016,1.42321930437656,1.33391476033794,1.77150702612719,1.44882869568176
U,20,2020-08-01,1111.5,98.6,242.4,250.29999999999998,618.8,407.9,373.1,330.5,1164.4666666666667,2,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-09-01,1106.2,98,240.5,248.79999999999998,616.9,405.8,371.09999999999997,329.3,1164.4666666666667,2,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-10-01,1118.3,100.1,242.7,251.6,624,410.7,375.4,332.2,1164.4666666666667,2,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-11-01,1115,98.2,243.39999999999998,250.20000000000002,621.4,409.4,372.8,332.8,1164.4666666666667,2,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2020-12-01,1113.9,96.8,243.8,248.5,621.6,410.3,370.9,332.7,1164.4666666666667,2,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525
U,20,2021-01-01,1099.3,95.6,242.5,246.9,609.9,402.9,365.8,330.6,1164.4666666666667,3,0.920881244159315,1.24028438006508,0.987859652188282,0.943207380168971,1.16200351306359,1.00066434784088
U,20,2021-02-01,1096.1,98.2,242.1,247.5,606.5,398.2,366.5,331.40000000000003,1164.4666666666667,3,0.920881244159315,1.24028438006508,0.987859652188282,0.943207380168971,1.16200351306359,1.00066434784088
U,20,2021-03-01,1114.9,101.1,243.5,251.9,619.5,408.6,372.6,333.7,1164.4666666666667,3,0.920881244159315,1.24028438006508,0.987859652188282,0.943207380168971,1.16200351306359,1.00066434784088
U,21,2019-01-01,1603.1,170.2,336.40000000000003,400.9,865.8,546.4,580.5,476.2,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-02-01,1601.9,171.8,337.2,399.6,865.1,548.9,577.3000000000001,475.7,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-03-01,1611.9,175.4,336.90000000000003,405.1,869.9,551,584.8000000000001,476.09999999999997,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-04-01,1624.1,179.8,335.7,412.5,875.9,553.1,594.4,476.6,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-05-01,1635.4,182,334.8,419.2,881.4,552.5,604,478.9,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-06-01,1641.3,180.9,335.2,418.9,887.2,553,605.8,482.5,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-07-01,1640.1,179.8,335.6,417.2,887.3,552.1,603.5,484.5,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-08-01,1645.6,180.5,336.1,416.1,893.4,555.7,603.9,486,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-09-01,1640.4,178.7,335.1,411,894.3,554.8,599.5,486.1,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-10-01,1640,178.7,333.40000000000003,410.9,895.7,552.5,599.8,487.7,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-11-01,1662.7,178.5,337.7,416.6,908.4,558.7,610.8,493.2,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2019-12-01,1659.3,177.5,337.6,414.2,907.5,554.6,606.9,497.8,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-01-01,1619.5,174.7,336.7,401.59999999999997,881.2,546.8,583.3,489.40000000000003,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-02-01,1620.7,175.6,336.8,401.4,882.5,548.3,583.6,488.8,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-03-01,1615.6,172.4,335.6,398.2,881.8,547.8,580.3,487.5,1633.8166666666666,0,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-04-01,1360.3,105.2,290.4,292.7,777.2,486,438.8,435.5,1633.8166666666666,1,1.28304958461072,2.08514867563364,1.46652865703277,1.42197430666262,1.8897949855491598,1.49071530437656
U,21,2020-05-01,1402.9,116.7,293.4,315.90000000000003,793.6,490.3,466.7,445.9,1633.8166666666666,1,1.28304958461072,2.08514867563364,1.46652865703277,1.42197430666262,1.8897949855491598,1.49071530437656
U,21,2020-06-01,1500.3,139.1,316.8,357.5,826,516.1,522.1,462.1,1633.8166666666666,1,1.28304958461072,2.08514867563364,1.46652865703277,1.42197430666262,1.8897949855491598,1.49071530437656
U,21,2020-07-01,1526.7,146.8,318.2,370,838.5,517.8,538.7,470.2,1633.8166666666666,1,1.28304958461072,2.08514867563364,1.46652865703277,1.42197430666262,1.8897949855491598,1.49071530437656
U,21,2020-08-01,1539.4,148.1,320.3,371.59999999999997,847.5,521.8,544.8,472.8,1633.8166666666666,2,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-09-01,1550.5,149.2,321,373,856.5,526.7,547.3,476.5,1633.8166666666666,2,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-10-01,1566.5,151.6,322.5,379.09999999999997,864.9,530.3000000000001,557.5,478.7,1633.8166666666666,2,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-11-01,1576.1,146.5,325,376.6,874.5,533.7,559.2,483.2,1633.8166666666666,2,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2020-12-01,1567.4,132.4,327,364.1,876.3,531.9,544.5,491,1633.8166666666666,2,0.564114953580136,0.619996,0.572304,0.530268056365327,0.619996,0.619996
U,21,2021-01-01,1539.6,137.6,325,360.5,854.1,525.6,532.9,481.1,1633.8166666666666,3,0.927799792107917,1.31923371240553,1.03976425968567,1.02098515333131,1.22949951306359,1.04769520799368
U,21,2021-02-01,1538.2,138.7,327.2,359,852,527.1,530.5,480.6,1633.8166666666666,3,0.927799792107917,1.31923371240553,1.03976425968567,1.02098515333131,1.22949951306359,1.04769520799368
U,21,2021-03-01,1547,140.3,330.9,362.70000000000005,853.4,532.3,535.8000000000001,478.9,1633.8166666666666,3,0.927799792107917,1.31923371240553,1.03976425968567,1.02098515333131,1.22949951306359,1.04769520799368
U,22,2019-01-01,1651.3,204.7,238.8,458.2,954.3,559.5,632.3,459.5,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-02-01,1659.2,207,242.60000000000002,457.8,958.8,565.5,633.7,460,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-03-01,1661.3,207.9,241.8,458.3,961.1999999999999,566,635,460.29999999999995,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-04-01,1666.6,211.2,243.4,462.1,961.1,565.4,640.3,460.9,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-05-01,1669.4,211.6,242.10000000000002,464.2,963.1,563.2,643.6,462.59999999999997,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-06-01,1664.1,211.1,241.2,464.7,958.2,558.2,643.7,462.2,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
U,22,2019-07-01,1649.5,206.5,240.3,457.59999999999997,951.6,550.3,635.4,463.8,1662.4166666666667,0,0.305990584810382,0.436127113113614,0.358446113635019,0.325860103304563,0.448057642043774,0.33014773624278
