seasonal,state_fips,year,month,month_date,period,emp_H25,emp_L25,emp_M50,rr_H25,rr_L25,rr_M50,emp_H33,emp_L33,emp_M33,rr_H33,rr_L33,rr_M33,emp_priv,emp_rest,emp_2019_priv
S,13,2019,10,2019-10-01,0,785,998.9,2163.3,0.463476629725442,0.619047624,0.561789854212657,1402.8999999999999,1512.2,1032.1,0.47619048,0.619047624,0.545266623206402,3947.2,446.8,3928.8083333333334
S,13,2019,11,2019-11-01,0,791.3,999.7,2164.9,0.463476629725442,0.619047624,0.561789854212657,1410,1512.8,1033.1,0.47619048,0.619047624,0.545266623206402,3955.9,447.6,3928.8083333333334
S,13,2019,12,2019-12-01,0,791.9,1002.5,2169.5,0.463476629725442,0.619047624,0.561789854212657,1411.9,1516.6000000000001,1035.4,0.47619048,0.619047624,0.545266623206402,3963.9,449,3928.8083333333334
S,13,2020,1,2020-01-01,0,790.5999999999999,1003.1,2175.5,0.463476629725442,0.619047624,0.561789854212657,1411,1521.1,1037.1,0.47619048,0.619047624,0.545266623206402,3969.2,450.2,3928.8083333333334
S,13,2020,2,2020-02-01,0,793.5,1004.5,2174.8,0.463476629725442,0.619047624,0.561789854212657,1415.1,1520.7,1037,0.47619048,0.619047624,0.545266623206402,3972.8,451.3,3928.8083333333334
S,13,2020,3,2020-03-01,0,792.9,981.4,2168.7,0.463476629725442,0.619047624,0.561789854212657,1413.2,1493.6,1036.2,0.47619048,0.619047624,0.545266623206402,3943,434.3,3928.8083333333334
S,13,2020,4,2020-04-01,1,739.4,713.7,1926.8999999999999,1.22535602105494,1.88884660954916,1.53169502631867,1318.8,1123.7,937.5,1.28984844321572,1.83805465012719,1.44159531888816,3380,259.3,3928.8083333333334
S,13,2020,5,2020-05-01,1,747.5,790.4,1978.1,1.22535602105494,1.88884660954916,1.53169502631867,1327.1000000000001,1228.1,960.8,1.28984844321572,1.83805465012719,1.44159531888816,3516,311.6,3928.8083333333334
S,13,2020,6,2020-06-01,1,749.8,859.1,2013.3,1.22535602105494,1.88884660954916,1.53169502631867,1334.4,1311,976.8,1.28984844321572,1.83805465012719,1.44159531888816,3622.2,351,3928.8083333333334
S,13,2020,7,2020-07-01,1,751.5,868.4,2020.9,1.22535602105494,1.88884660954916,1.53169502631867,1337.6,1325.3,977.9,1.28984844321572,1.83805465012719,1.44159531888816,3640.8,353.9,3928.8083333333334
S,13,2020,8,2020-08-01,2,752.5,881.5,2042.5,0.463476629725442,0.619047624,0.561789854212657,1341.4,1348.5,986.6,0.47619048,0.619047624,0.545266623206402,3676.5,359.1,3928.8083333333334
S,13,2020,9,2020-09-01,2,759.7,893.9,2052.9,0.463476629725442,0.619047624,0.561789854212657,1348.7,1365.7,992.0999999999999,0.47619048,0.619047624,0.545266623206402,3706.5,365,3928.8083333333334
S,13,2020,10,2020-10-01,2,760,903.4,2070.1,0.463476629725442,0.619047624,0.561789854212657,1349.2,1385.3,999,0.47619048,0.619047624,0.545266623206402,3733.5,370.4,3928.8083333333334
S,13,2020,11,2020-11-01,2,760.1,907.7,2087.4,0.463476629725442,0.619047624,0.561789854212657,1350.6,1393.2,1011.4000000000001,0.47619048,0.619047624,0.545266623206402,3755.2,372.3,3928.8083333333334
S,13,2020,12,2020-12-01,2,765,917.2,2096.4,0.463476629725442,0.619047624,0.561789854212657,1354.3999999999999,1408.2,1016,0.47619048,0.619047624,0.545266623206402,3778.6,379.3,3928.8083333333334
S,13,2021,1,2021-01-01,3,765.2,916.1999999999999,2097.8,0.844416325390189,1.24559317608018,1.05552040673774,1356.3,1411.6,1011.3,0.888859289884409,1.22855113706359,0.993430971047281,3779.2,375.7,3928.8083333333334
S,13,2021,2,2021-02-01,3,766,922.4,2108.1,0.844416325390189,1.24559317608018,1.05552040673774,1359.2,1419.4,1017.9,0.888859289884409,1.22855113706359,0.993430971047281,3796.5,381.5,3928.8083333333334
S,13,2021,3,2021-03-01,3,770.8,924.4,2121,0.844416325390189,1.24559317608018,1.05552040673774,1368.6,1425.7,1021.9,0.888859289884409,1.22855113706359,0.993430971047281,3816.2,382.5,3928.8083333333334
S,15,2019,1,2019-01-01,0,54.4,198.7,278.3,0.56965136028636,0.619047624,0.619047624,133.6,267.7,130.1,0.619047624,0.619047624,0.619047624,531.4,112.8,532.3
S,15,2019,2,2019-02-01,0,55,198.3,279.2,0.56965136028636,0.619047624,0.619047624,134.6,267.2,130.70000000000002,0.619047624,0.619047624,0.619047624,532.5,112.8,532.3
S,15,2019,3,2019-03-01,0,54.1,198.5,279.2,0.56965136028636,0.619047624,0.619047624,134,267,130.8,0.619047624,0.619047624,0.619047624,531.8,112.9,532.3
S,15,2019,4,2019-04-01,0,53.6,198.1,280.8,0.56965136028636,0.619047624,0.619047624,132.9,267,132.6,0.619047624,0.619047624,0.619047624,532.5,112.7,532.3
S,15,2019,5,2019-05-01,0,53.8,197.9,280,0.56965136028636,0.619047624,0.619047624,132.7,266.8,132.20000000000002,0.619047624,0.619047624,0.619047624,531.7,112.6,532.3
S,15,2019,6,2019-06-01,0,53.699999999999996,198.3,279,0.56965136028636,0.619047624,0.619047624,132.4,266.90000000000003,131.7,0.619047624,0.619047624,0.619047624,531,112.9,532.3
S,15,2019,7,2019-07-01,0,53.8,198.4,280.4,0.56965136028636,0.619047624,0.619047624,132.6,267.3,132.7,0.619047624,0.619047624,0.619047624,532.6,113.2,532.3
S,15,2019,8,2019-08-01,0,54.1,198.2,280.2,0.56965136028636,0.619047624,0.619047624,132.7,267,132.79999999999998,0.619047624,0.619047624,0.619047624,532.5,113.2,532.3
S,15,2019,9,2019-09-01,0,53.8,198.70000000000002,280.90000000000003,0.56965136028636,0.619047624,0.619047624,132.5,267.8,133.10000000000002,0.619047624,0.619047624,0.619047624,533.4,113.7,532.3
S,15,2019,10,2019-10-01,0,54.3,197.4,281.3,0.56965136028636,0.619047624,0.619047624,133.1,266.5,133.4,0.619047624,0.619047624,0.619047624,533,113,532.3
S,15,2019,11,2019-11-01,0,54.4,197.8,281.2,0.56965136028636,0.619047624,0.619047624,133.29999999999998,266.6,133.5,0.619047624,0.619047624,0.619047624,533.4,113.2,532.3
S,15,2019,12,2019-12-01,0,53.9,197.9,280.9,0.56965136028636,0.619047624,0.619047624,132.7,266.8,133.2,0.619047624,0.619047624,0.619047624,532.7,113.5,532.3
S,15,2020,1,2020-01-01,0,54.1,199.2,282.3,0.56965136028636,0.619047624,0.619047624,133,268.7,133.9,0.619047624,0.619047624,0.619047624,535.6,113.7,532.3
S,15,2020,2,2020-02-01,0,54.9,198.9,281.5,0.56965136028636,0.619047624,0.619047624,133.5,268.4,133.4,0.619047624,0.619047624,0.619047624,535.3,113.7,532.3
S,15,2020,3,2020-03-01,0,53.300000000000004,195.4,279.09999999999997,0.56965136028636,0.619047624,0.619047624,131.1,264.1,132.6,0.619047624,0.619047624,0.619047624,527.8,111.8,532.3
S,15,2020,4,2020-04-01,1,48.9,114.4,230.5,1.09710632351447,1.79116976450691,1.38092701532949,118.2,166.9,108.7,1.24098998426897,1.74775783337703,1.44270102003188,393.8,53.8,532.3
S,15,2020,5,2020-05-01,1,50,110.8,236,1.09710632351447,1.79116976450691,1.38092701532949,122.1,164.6,110.10000000000001,1.24098998426897,1.74775783337703,1.44270102003188,396.8,49.9,532.3
S,15,2020,6,2020-06-01,1,49.9,121.7,238.89999999999998,1.09710632351447,1.79116976450691,1.38092701532949,122.2,176.5,111.8,1.24098998426897,1.74775783337703,1.44270102003188,410.5,56.2,532.3
S,15,2020,7,2020-07-01,1,49.9,118,236.7,1.09710632351447,1.79116976450691,1.38092701532949,120.4,171.6,112.6,1.24098998426897,1.74775783337703,1.44270102003188,404.6,52.3,532.3
S,15,2020,8,2020-08-01,2,49.6,117.5,235.9,0.56965136028636,0.619047624,0.619047624,120.89999999999999,171.1,111,0.619047624,0.619047624,0.619047624,403,52.1,532.3
S,15,2020,9,2020-09-01,2,49.699999999999996,107.60000000000001,232.29999999999998,0.56965136028636,0.619047624,0.619047624,120,159.20000000000002,110.39999999999999,0.619047624,0.619047624,0.619047624,389.6,47.1,532.3
S,15,2020,10,2020-10-01,2,50.5,119.5,233.4,0.56965136028636,0.619047624,0.619047624,121.5,171.1,110.8,0.619047624,0.619047624,0.619047624,403.4,54.2,532.3
S,15,2020,11,2020-11-01,2,50.1,128.4,235.8,0.56965136028636,0.619047624,0.619047624,121.2,181.7,111.4,0.619047624,0.619047624,0.619047624,414.3,61.9,532.3
S,15,2020,12,2020-12-01,2,50.5,134.3,240,0.56965136028636,0.619047624,0.619047624,122.2,189.7,112.9,0.619047624,0.619047624,0.619047624,424.8,67.2,532.3
S,15,2021,1,2021-01-01,3,50.8,133.5,241.9,0.833378841900415,1.20510869425346,0.999987319664747,123.7,189.2,113.30000000000001,0.930018804134487,1.18340272868851,1.03087432201594,426.2,67.1,532.3
S,15,2021,2,2021-02-01,3,50.4,136.4,243.2,0.833378841900415,1.20510869425346,0.999987319664747,123.3,193.1,113.6,0.930018804134487,1.18340272868851,1.03087432201594,430,69.5,532.3
S,15,2021,3,2021-03-01,3,50.699999999999996,139.6,244.9,0.833378841900415,1.20510869425346,0.999987319664747,123.69999999999999,197.3,114.2,0.930018804134487,1.18340272868851,1.03087432201594,435.2,72.7,532.3
S,16,2019,1,2019-01-01,0,115.9,169.29999999999998,340,0.49466951784871505,0.499999994,0.499999994,221.5,243.29999999999998,160.4,0.499999994,0.49999999400000006,0.499999994,625.2,69.1,633.5166666666667
S,16,2019,2,2019-02-01,0,115.8,169.70000000000002,340.1,0.49466951784871505,0.499999994,0.499999994,220.8,243.9,160.9,0.499999994,0.49999999400000006,0.499999994,625.6,69.4,633.5166666666667
S,16,2019,3,2019-03-01,0,115.9,169.6,340.4,0.49466951784871505,0.499999994,0.499999994,220.8,243.7,161.4,0.499999994,0.49999999400000006,0.499999994,625.9,69.5,633.5166666666667
S,16,2019,4,2019-04-01,0,116,170.5,342.6,0.49466951784871505,0.499999994,0.499999994,222.1,245,162,0.499999994,0.49999999400000006,0.499999994,629.1,69.8,633.5166666666667
S,16,2019,5,2019-05-01,0,116.2,170.6,344.2,0.49466951784871505,0.499999994,0.499999994,223.2,245.39999999999998,162.4,0.499999994,0.49999999400000006,0.499999994,631,70.1,633.5166666666667
S,16,2019,6,2019-06-01,0,116.69999999999999,170.5,345.2,0.49466951784871505,0.499999994,0.499999994,224.1,245.4,162.9,0.499999994,0.49999999400000006,0.499999994,632.4,70.1,633.5166666666667
S,16,2019,7,2019-07-01,0,116.9,171.2,346.8,0.49466951784871505,0.499999994,0.499999994,224.7,246.7,163.5,0.499999994,0.49999999400000006,0.499999994,634.9,70.6,633.5166666666667
S,16,2019,8,2019-08-01,0,117,171.6,348.3,0.49466951784871505,0.499999994,0.499999994,225.2,247.3,164.4,0.499999994,0.49999999400000006,0.499999994,636.9,71,633.5166666666667
S,16,2019,9,2019-09-01,0,117.1,171.2,347.5,0.49466951784871505,0.499999994,0.499999994,224,247.2,164.6,0.499999994,0.49999999400000006,0.499999994,635.8,70.7,633.5166666666667
S,16,2019,10,2019-10-01,0,117.1,172,350.6,0.49466951784871505,0.499999994,0.499999994,225.7,248.1,165.9,0.499999994,0.49999999400000006,0.499999994,639.7,71.1,633.5166666666667
S,16,2019,11,2019-11-01,0,117.7,171.9,352.5,0.49466951784871505,0.499999994,0.499999994,227.29999999999998,248.1,166.7,0.499999994,0.49999999400000006,0.499999994,642.1,71.2,633.5166666666667
S,16,2019,12,2019-12-01,0,117.7,172.2,353.7,0.49466951784871505,0.499999994,0.499999994,227.5,248.8,167.3,0.499999994,0.49999999400000006,0.499999994,643.6,71.3,633.5166666666667
S,16,2020,1,2020-01-01,0,117.4,172.9,355,0.49466951784871505,0.499999994,0.499999994,227.9,249.6,167.79999999999998,0.499999994,0.49999999400000006,0.499999994,645.3,71.5,633.5166666666667
S,16,2020,2,2020-02-01,0,118.1,173.39999999999998,354.6,0.49466951784871505,0.499999994,0.499999994,228.6,250,167.5,0.499999994,0.49999999400000006,0.499999994,646.1,71.6,633.5166666666667
S,16,2020,3,2020-03-01,0,118.1,172.4,354.9,0.49466951784871505,0.499999994,0.499999994,228.9,249,167.5,0.499999994,0.49999999400000006,0.499999994,645.4,70.8,633.5166666666667
S,16,2020,4,2020-04-01,1,113.2,129.6,329.7,1.1571733363961,1.7209605570280297,1.46196892244633,218.29999999999998,198.2,156,1.26187938532949,1.71900702012719,1.45234923316187,572.5,43.5,633.5166666666667
S,16,2020,5,2020-05-01,1,115.2,146,339.2,1.1571733363961,1.7209605570280297,1.46196892244633,223.2,217.4,159.8,1.26187938532949,1.71900702012719,1.45234923316187,600.4,52.7,633.5166666666667
S,16,2020,6,2020-06-01,1,116.1,159.7,344.5,1.1571733363961,1.7209605570280297,1.46196892244633,224.8,232.39999999999998,163.1,1.26187938532949,1.71900702012719,1.45234923316187,620.3,61.9,633.5166666666667
S,16,2020,7,2020-07-01,1,116.9,163.29999999999998,346.90000000000003,1.1571733363961,1.7209605570280297,1.46196892244633,225.9,236.79999999999998,164.4,1.26187938532949,1.71900702012719,1.45234923316187,627.1,63.8,633.5166666666667
S,16,2020,8,2020-08-01,2,117.5,165.8,350.4,0.49466951784871505,0.499999994,0.499999994,228.6,239.8,165.3,0.499999994,0.49999999400000006,0.499999994,633.7,64.7,633.5166666666667
S,16,2020,9,2020-09-01,2,118.1,168.10000000000002,351.1,0.49466951784871505,0.499999994,0.499999994,228.3,242.5,166.5,0.499999994,0.49999999400000006,0.499999994,637.3,65.9,633.5166666666667
S,16,2020,10,2020-10-01,2,119,171.9,350.09999999999997,0.49466951784871505,0.499999994,0.499999994,230.4,246.3,164.29999999999998,0.499999994,0.49999999400000006,0.499999994,641,68,633.5166666666667
S,16,2020,11,2020-11-01,2,120.3,173.3,353.3,0.49466951784871505,0.499999994,0.499999994,232.9,248,166,0.499999994,0.49999999400000006,0.499999994,646.9,68.2,633.5166666666667
S,16,2020,12,2020-12-01,2,120.5,176.9,354.9,0.49466951784871505,0.499999994,0.499999994,233.8,251,167.5,0.499999994,0.49999999400000006,0.499999994,652.3,68.2,633.5166666666667
S,16,2021,1,2021-01-01,3,120.5,175.5,358.3,0.8259214271224069,1.11048027551402,0.980984458223165,236.1,249.4,168.79999999999998,0.880939689664747,1.10950350706359,0.976174613580933,654.3,67.9,633.5166666666667
S,16,2021,2,2021-02-01,3,120.2,176.1,360.4,0.8259214271224069,1.11048027551402,0.980984458223165,235.7,250.4,170.6,0.880939689664747,1.10950350706359,0.976174613580933,656.7,68.1,633.5166666666667
S,16,2021,3,2021-03-01,3,119.9,176.7,361,0.8259214271224069,1.11048027551402,0.980984458223165,235.9,249.6,172.1,0.880939689664747,1.10950350706359,0.976174613580933,657.6,68.6,633.5166666666667
S,17,2019,1,2019-01-01,0,1187.7,1215.1,2894.3,0.469999998,0.469999998,0.469999998,1962.2,1911.2,1423.7,0.469999998,0.4699999979999999,0.469999998,5297.1,527,5301.691666666667
S,17,2019,2,2019-02-01,0,1189.7,1211.1,2889.7,0.469999998,0.469999998,0.469999998,1962.4,1906.5,1421.6000000000001,0.469999998,0.4699999979999999,0.469999998,5290.5,525.9,5301.691666666667
S,17,2019,3,2019-03-01,0,1189.5,1211.1,2896,0.469999998,0.469999998,0.469999998,1965.3,1906.8,1424.5,0.469999998,0.4699999979999999,0.469999998,5296.6,526.9,5301.691666666667
S,17,2019,4,2019-04-01,0,1189.4,1210.8,2905.1,0.469999998,0.469999998,0.469999998,1967.4,1909,1428.9,0.469999998,0.4699999979999999,0.469999998,5305.3,527.9,5301.691666666667
S,17,2019,5,2019-05-01,0,1189.7,1209.3,2903.1,0.469999998,0.469999998,0.469999998,1965.3,1906.8,1430,0.469999998,0.4699999979999999,0.469999998,5302.1,528.2,5301.691666666667
S,17,2019,6,2019-06-01,0,1189.9,1209.8,2906.1,0.469999998,0.469999998,0.469999998,1965.3,1908,1432.5,0.469999998,0.4699999979999999,0.469999998,5305.8,529,5301.691666666667
S,17,2019,7,2019-07-01,0,1189.3999999999999,1210,2909.1,0.469999998,0.469999998,0.469999998,1967,1905.3,1436.2,0.469999998,0.4699999979999999,0.469999998,5308.5,530,5301.691666666667
S,17,2019,8,2019-08-01,0,1188.8,1207.9,2909.6,0.469999998,0.469999998,0.469999998,1966.9,1902.1000000000001,1437.3,0.469999998,0.4699999979999999,0.469999998,5306.3,528.7,5301.691666666667
S,17,2019,9,2019-09-01,0,1187.3999999999999,1207.3,2906.5,0.469999998,0.469999998,0.469999998,1965.1,1898.8,1437.3,0.469999998,0.4699999979999999,0.469999998,5301.2,528.7,5301.691666666667
S,17,2019,10,2019-10-01,0,1189.1999999999998,1208.7,2905.7,0.469999998,0.469999998,0.469999998,1965.6999999999998,1899.3000000000002,1438.6,0.469999998,0.4699999979999999,0.469999998,5303.6,529.6,5301.691666666667
S,17,2019,11,2019-11-01,0,1188.6,1210.8,2902,0.469999998,0.469999998,0.469999998,1962,1900,1439.4,0.469999998,0.4699999979999999,0.469999998,5301.4,531.1,5301.691666666667
S,17,2019,12,2019-12-01,0,1187.1000000000001,1212.7,2907.4,0.469999998,0.469999998,0.469999998,1963.4,1902.3,1441.5,0.469999998,0.4699999979999999,0.469999998,5307.2,531.8,5301.691666666667
S,17,2020,1,2020-01-01,0,1189.2,1214.2,2911.7,0.469999998,0.469999998,0.469999998,1964.9,1907.7,1442.5,0.469999998,0.4699999979999999,0.469999998,5315.1,532.4,5301.691666666667
S,17,2020,2,2020-02-01,0,1189.9,1216.3,2908.9,0.469999998,0.469999998,0.469999998,1963.3999999999999,1907.8,1443.9,0.469999998,0.4699999979999999,0.469999998,5315.1,533.4,5301.691666666667
S,17,2020,3,2020-03-01,0,1184.9,1186.1,2891.9,0.469999998,0.469999998,0.469999998,1953.3,1870.5,1439.1,0.469999998,0.4699999979999999,0.469999998,5262.9,509.8,5301.691666666667
S,17,2020,4,2020-04-01,1,1125.1,815.5,2595.1,1.15058704732659,1.82859611540574,1.34071930237656,1828.7,1388.8,1318.2,1.23187938932949,1.68900702412719,1.34071930237656,4535.7,283.6,5301.691666666667
S,17,2020,5,2020-05-01,1,1131,826.7,2611.5,1.15058704732659,1.82859611540574,1.34071930237656,1840.3,1405.2,1323.7,1.23187938932949,1.68900702412719,1.34071930237656,4569.2,297.8,5301.691666666667
S,17,2020,6,2020-06-01,1,1135.2,899.8000000000001,2656.4,1.15058704732659,1.82859611540574,1.34071930237656,1851.7,1494.5,1345.2,1.23187938932949,1.68900702412719,1.34071930237656,4691.4,331.4,5301.691666666667
S,17,2020,7,2020-07-01,1,1132.6,982.9,2690.5,1.15058704732659,1.82859611540574,1.34071930237656,1853.8,1586,1366.2,1.23187938932949,1.68900702412719,1.34071930237656,4806,379.8,5301.691666666667
S,17,2020,8,2020-08-01,2,1134.1,1006.7,2708.1,0.469999998,0.469999998,0.469999998,1856.8999999999999,1618.6000000000001,1373.4,0.469999998,0.4699999979999999,0.469999998,4848.9,389.6,5301.691666666667
S,17,2020,9,2020-09-01,2,1139,1021.8,2714.2,0.469999998,0.469999998,0.469999998,1862.5,1635.5,1377,0.469999998,0.4699999979999999,0.469999998,4875,394.4,5301.691666666667
S,17,2020,10,2020-10-01,2,1134.9,1026.9,2725.1,0.469999998,0.469999998,0.469999998,1858,1652,1376.9,0.469999998,0.4699999979999999,0.469999998,4886.9,397.5,5301.691666666667
S,17,2020,11,2020-11-01,2,1131.7,1003.7,2738.9,0.469999998,0.469999998,0.469999998,1856.8,1640.6000000000001,1376.9,0.469999998,0.4699999979999999,0.469999998,4874.3,371.8,5301.691666666667
S,17,2020,12,2020-12-01,2,1134.9,975.7,2759.3,0.469999998,0.469999998,0.469999998,1865.7,1623.8,1380.3999999999999,0.469999998,0.4699999979999999,0.469999998,4869.9,350.8,5301.691666666667
S,17,2021,1,2021-01-01,3,1135.5,980.9,2768.3,0.810293522663297,1.14929805670287,0.9053596501882821,1862.3,1636.7,1385.7,0.850939693664747,1.07950351106359,0.9053596501882821,4884.7,353.5,5301.691666666667
S,17,2021,2,2021-02-01,3,1136.5,1011.5,2765.8,0.810293522663297,1.14929805670287,0.9053596501882821,1860.5,1666.1,1387.2,0.850939693664747,1.07950351106359,0.9053596501882821,4913.8,378.2,5301.691666666667
S,17,2021,3,2021-03-01,3,1138.8,1025.8,2784,0.810293522663297,1.14929805670287,0.9053596501882821,1873.8999999999999,1686.4,1388.3,0.850939693664747,1.07950351106359,0.9053596501882821,4948.6,391.4,5301.691666666667
S,18,2019,1,2019-01-01,0,647.8000000000001,637.5,1452.6,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020.7,955.9,761.3,0.42146519520355,0.47000002400000007,0.470000024,2737.9,273.5,2734.3083333333334
S,18,2019,2,2019-02-01,0,647.8,635.8,1453.3999999999999,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020,954.3,762.6999999999999,0.42146519520355,0.47000002400000007,0.470000024,2737,272.4,2734.3083333333334
S,18,2019,3,2019-03-01,0,648.2,635.4,1452.4,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020,953.4,762.6,0.42146519520355,0.47000002400000007,0.470000024,2736,271.7,2734.3083333333334
S,18,2019,4,2019-04-01,0,647.1,631.4,1453.6,0.47000002400000007,0.47000002399999996,0.47000002400000007,1018.4,948.8000000000001,764.9,0.42146519520355,0.47000002400000007,0.470000024,2732.1,270.7,2734.3083333333334
S,18,2019,5,2019-05-01,0,647.3,629.8,1453.3,0.47000002400000007,0.47000002399999996,0.47000002400000007,1018.7,947.3,764.4,0.42146519520355,0.47000002400000007,0.470000024,2730.4,269.7,2734.3083333333334
S,18,2019,6,2019-06-01,0,646.7,628.1999999999999,1454.4,0.47000002400000007,0.47000002399999996,0.47000002400000007,1017.9000000000001,945.8,765.6,0.42146519520355,0.47000002400000007,0.470000024,2729.3,270,2734.3083333333334
S,18,2019,7,2019-07-01,0,641.4,628.1999999999999,1456.1000000000001,0.47000002400000007,0.47000002399999996,0.47000002400000007,1012.1999999999999,945.8,767.7,0.42146519520355,0.47000002400000007,0.470000024,2725.7,270.2,2734.3083333333334
S,18,2019,8,2019-08-01,0,646.3,627.1,1457.2,0.47000002400000007,0.47000002399999996,0.47000002400000007,1018.4,943.6,768.6,0.42146519520355,0.47000002400000007,0.470000024,2730.6,269.8,2734.3083333333334
S,18,2019,9,2019-09-01,0,646.3,627.4,1458.1,0.47000002400000007,0.47000002399999996,0.47000002400000007,1021.3,942,768.5,0.42146519520355,0.47000002400000007,0.470000024,2731.8,269.7,2734.3083333333334
S,18,2019,10,2019-10-01,0,645.4,630.6,1462.1,0.47000002400000007,0.47000002399999996,0.47000002400000007,1019.7,946.7,771.7,0.42146519520355,0.47000002400000007,0.470000024,2738.1,270.1,2734.3083333333334
S,18,2019,11,2019-11-01,0,645.5,628.8,1465.3,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020.1999999999999,945.5,773.9,0.42146519520355,0.47000002400000007,0.470000024,2739.6,270.3,2734.3083333333334
S,18,2019,12,2019-12-01,0,644.8,629.9,1465.8,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020.3,945.1999999999999,775,0.42146519520355,0.47000002400000007,0.470000024,2740.5,270.9,2734.3083333333334
S,18,2020,1,2020-01-01,0,643.9,631.5,1462.4,0.47000002400000007,0.47000002399999996,0.47000002400000007,1020.2,947,770.6,0.42146519520355,0.47000002400000007,0.470000024,2737.8,272.5,2734.3083333333334
S,18,2020,2,2020-02-01,0,644.1,629.8,1461.5,0.47000002400000007,0.47000002399999996,0.47000002400000007,1017.6999999999999,945.3,772.4,0.42146519520355,0.47000002400000007,0.470000024,2735.4,272.1,2734.3083333333334
S,18,2020,3,2020-03-01,0,641.2,617.8,1451.8,0.47000002400000007,0.47000002399999996,0.47000002400000007,1012.4,928,770.4,0.42146519520355,0.47000002400000007,0.470000024,2710.8,261.6,2734.3083333333334
S,18,2020,4,2020-04-01,1,533.4,448.8,1277.7,1.21329699115073,1.64212216450691,1.36632871968176,869.6,681.1,709.2,1.21329699115073,1.59871023337703,1.42234926316187,2259.9,154.7,2734.3083333333334
S,18,2020,5,2020-05-01,1,574,496.3,1315.7,1.21329699115073,1.64212216450691,1.36632871968176,916.7,741.1,728.2,1.21329699115073,1.59871023337703,1.42234926316187,2386,190.1,2734.3083333333334
S,18,2020,6,2020-06-01,1,606.2,544.4,1354.5,1.21329699115073,1.64212216450691,1.36632871968176,954.8,807.9,742.4,1.21329699115073,1.59871023337703,1.42234926316187,2505.1,214.6,2734.3083333333334
S,18,2020,7,2020-07-01,1,611.5,566.5,1375.9,1.21329699115073,1.64212216450691,1.36632871968176,964.1999999999999,838.7,751,1.21329699115073,1.59871023337703,1.42234926316187,2553.9,228.3,2734.3083333333334
S,18,2020,8,2020-08-01,2,615.8,572.9,1387.4,0.47000002400000007,0.47000002399999996,0.47000002400000007,972.1,850.1,753.9,0.42146519520355,0.47000002400000007,0.470000024,2576.1,232,2734.3083333333334
S,18,2020,9,2020-09-01,2,617.6,577.7,1391.9,0.47000002400000007,0.47000002399999996,0.47000002400000007,975.4,856,755.8,0.42146519520355,0.47000002400000007,0.470000024,2587.2,235,2734.3083333333334
S,18,2020,10,2020-10-01,2,620.1,583.6,1400.8,0.47000002400000007,0.47000002399999996,0.47000002400000007,978.3000000000001,865.8,760.4,0.42146519520355,0.47000002400000007,0.470000024,2604.5,238,2734.3083333333334
S,18,2020,11,2020-11-01,2,622.6,582.1,1406.2,0.47000002400000007,0.47000002399999996,0.47000002400000007,982.4,865.8,762.7,0.42146519520355,0.47000002400000007,0.470000024,2610.9,234.7,2734.3083333333334
S,18,2020,12,2020-12-01,2,625.1,585,1413,0.47000002400000007,0.47000002399999996,0.47000002400000007,987.1999999999999,871.3,764.6,0.42146519520355,0.47000002400000007,0.470000024,2623.1,236,2734.3083333333334
S,18,2021,1,2021-01-01,3,629.4,589.3000000000001,1409.9,0.832799734156902,1.05606109425346,0.910902449537901,992.5,874.7,761.4,0.841648507575363,1.03435512868851,0.946174643580933,2628.6,237.4,2734.3083333333334
S,18,2021,2,2021-02-01,3,632.4,588.1,1405.8,0.832799734156902,1.05606109425346,0.910902449537901,991.1999999999999,871.3,763.8,0.841648507575363,1.03435512868851,0.946174643580933,2626.3,237.5,2734.3083333333334
S,18,2021,3,2021-03-01,3,630.8000000000001,588.7,1406.7,0.832799734156902,1.05606109425346,0.910902449537901,993.5,868.8,763.9,0.841648507575363,1.03435512868851,0.946174643580933,2626.2,237.2,2734.3083333333334
S,19,2019,1,2019-01-01,0,300,322.2,708.2,0.565217393,0.565217393,0.565217393,508.1,446.7,375.6,0.565217393,0.565217393,0.565217393,1330.4,123.2,1326.6916666666666
S,19,2019,2,2019-02-01,0,299.8,319.4,706.7,0.565217393,0.565217393,0.565217393,506.8,444,375.1,0.565217393,0.565217393,0.565217393,1325.9,122,1326.6916666666666
S,19,2019,3,2019-03-01,0,300,319.6,704.6,0.565217393,0.565217393,0.565217393,505.2,443.6,375.40000000000003,0.565217393,0.565217393,0.565217393,1324.2,121.8,1326.6916666666666
S,19,2019,4,2019-04-01,0,299.8,319.5,706.6,0.565217393,0.565217393,0.565217393,506.2,443.9,375.8,0.565217393,0.565217393,0.565217393,1325.9,122.6,1326.6916666666666
S,19,2019,5,2019-05-01,0,300.3,318.7,707.1,0.565217393,0.565217393,0.565217393,506.9,442.8,376.4,0.565217393,0.565217393,0.565217393,1326.1,122.7,1326.6916666666666
S,19,2019,6,2019-06-01,0,300.4,318.1,706.8000000000001,0.565217393,0.565217393,0.565217393,506.8,442.1,376.4,0.565217393,0.565217393,0.565217393,1325.3,122.7,1326.6916666666666
